Unnamed: 0,ID,Pun,Sense Key 1,Sense Key 2,Sentence,
368,hom_26_15,spell,"['Enchantment', 'Conjure', 'Sorcery', 'Hex', 'Incantation', 'Witchcraft', 'Spellcraft', 'Apple', 'Banana', 'Carrot', 'Donut', 'Elephant', 'Frog', 'Grape', 'Spelling', 'Grammar', 'Punctuation', 'Phonology', 'Etymology', 'Morphology', 'Lexicography']","['Signify', 'Connote', 'Imply', 'Symbolize', 'Suggest', 'Represent', 'Express', 'Implication', 'Suggestion', 'Signify', 'Intimate', 'Imply', 'Infer', 'Denote', 'Suggest', 'Connote', 'Hint', 'Intimate', 'Infer', 'Allude', 'Implicate']","If you leave alphabet soup on the stove and go out , it could spell disaster . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
369,hom_27_10,bounce,"['Bounce', 'Rebounding', 'Rebounder', 'Rebounding Drill', 'Rebounding Tips', 'Rebounding Technique', 'Rebounding Practice', 'Kickback', 'Spring', 'Force', 'Muzzle', 'Velocity', 'Ammunition', 'Discharge', 'Adaptability', 'Tenacity', 'Perseverance', 'Robustness', 'Flexibility', 'Durability', 'Endurance']","['Refresh', 'Rejuvenate', 'Reinvigorate', 'Reenergize', 'Revive', 'Renew', 'Reinforce', 'Refresh', 'Revitalize', 'Renew', 'Restore', 'Revive', 'Recharge', 'Reinvigorate', 'Enhance', 'Intensify', 'Amplify', 'Augment', 'Fortify', 'Bolster', 'Reinforce']",OLD BUNGEE JUMPERS sometimes die but they can still bounce back nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
370,hom_28_5,shot,"['Ammunition', 'Gun', 'Magazine', 'Cartridge', 'Firearm', 'Caliber', 'Velocity', 'Printer', 'Ink', 'Toner', 'Refill', 'Drum', 'Compatible', 'Yield', 'Oil', 'Gas', 'Refinery', 'Petroleum', 'Exploration', 'Drilling', 'Energy']",[],The gunman took a shot at new opportunities . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
371,hom_30_8,gushed,"['Gush', 'Jet', 'Squirt', 'Erupt', 'Surge', 'Spill', 'Flow', 'Airplane', 'Travel', 'Speed', 'Fuel', 'Engine', 'Airliner', 'Aviation', 'Explosion', 'Erupt', 'Fireworks', 'Discharge', 'Ignite', 'Detonate', 'Flash']","['Praise', 'Glorify', 'Adulate', 'Exalt', 'Magnify', 'Celebrate', 'Applaud', 'Praise', 'Congratulate', 'Acclaim', 'Cheer', 'Salute', 'Admire', 'Applause', 'Magnify', 'Exalt', 'Adulate', 'Extol', 'Praise', 'Celebrate', 'Glorify']",I ' ve struck oil ! Tom gushed . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
372,hom_31_12,raft,"['Deck', 'Anchor', 'Dealer', 'Blackjack', 'Banker', 'Shoe', 'Hit', 'Hull', 'Canal', 'Deck', 'Cargo', 'Mooring', 'Tugboat', 'Pilot', 'Hull', 'Sailing', 'Rigging', 'Multihull', 'Outrigger', 'Trimaran', 'Aft']","['Amplitude', 'Intensity', 'Loudness', 'Decibel', 'Resonance', 'Reverberation', 'Dynamics', 'Index', 'Element', 'List', 'Iteration', 'Length', 'Push', 'Pop', 'Magnitude', 'Range', 'Size', 'Span', 'Reach', 'Boundary', 'Limit']",Getting rid of your boat for another could cause a whole raft of problems . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
373,hom_34_15,coached,[],"['Wheels', 'Horses', 'Wagon', 'Carriage', 'Axle', 'Yoke', 'Harness', 'Horse', 'Wheels', 'Coach', 'Ride', 'Harness', 'Driver', 'Wagon', 'Transportation', 'Transfer', 'Delivery', 'Carriage', 'Transit', 'Shipment', 'Passage']","' ' Pretend we were in the days before railways , ' ' Tom coached . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
374,hom_38_9,broken,"['Terminate', 'Abolish', 'Discontinue', 'End', 'Halt', 'Stop', 'Quit', 'Stop', 'Cease', 'Terminate', 'Abort', 'Arrest', 'Discontinue', 'Suspend', 'Terminate', 'Close', 'Power Off', 'Restart', 'Reboot', 'Halt', 'Suspend']","['Data', 'Trends', 'Correlation', 'Statistics', 'Interpretation', 'Visualization', 'Hypothesis', 'Analysis', 'Dissect', 'Examine', 'Critique', 'Interpret', 'Unpack', 'Question', 'Analyze', 'Assess', 'Investigate', 'Evaluate', 'Inspect', 'Study', 'Scrutinize']","OLD STATISTICIANS never die , they just get broken down by age , sex and marital status . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
375,hom_39_20,levels,"['Building', 'Floor', 'Architecture', 'Elevator', 'Apartment', 'Condominium', 'Construction', 'Level', 'Ranking', 'Classification', 'Stratification', 'Categorization', 'Segmentation', 'Hierarchy', 'Laminate', 'Tiles', 'Carpet', 'Hardwood', 'Vinyl', 'Sanding', 'Grout']","['Database', 'Realm Object Server', 'Mobile', 'Synchronization', 'Cloud', 'Security', 'SDK', 'Measurement', 'Size', 'Length', 'Width', 'Height', 'Volume', 'Proportion', 'Cosmos', 'Stars', 'Planets', 'Galaxies', 'Nebulae', 'Quasars', 'Black Holes']",Did you hear about the crime that happened in a parking garage ? It was wrong on so many levels . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
376,hom_43_8,case,"['Purse', 'Handle', 'Leather', 'Zipper', 'Closure', 'Shoulder', 'Strap', 'Container', 'Shipping', 'Storage', 'Pallet', 'Box', 'Wooden', 'Stackable', 'Backpack', 'Schoolbag', 'Shoulder Bag', 'Messenger Bag', 'Leather', 'Canvas', 'Rucksack']","['Testimony', 'Documentation', 'Proof', 'Data', 'Witness', 'Facts', 'Records', 'Evidence', 'Validation', 'Verification', 'Accuracy', 'Confirmation', 'Documentation', 'Credibility', 'Debate', 'Persuasion', 'Rhetoric', 'Logic', 'Refutation', 'Counterargument', 'Evidence']",Luggage salespeople have to make a good case for you to buy . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
377,hom_44_12,Range,"['Grazing', 'Herd', 'Cattle', 'Meadow', 'Fodder', 'Livestock', 'Hay', 'Grass', 'Flowers', 'Trees', 'Wildlife', 'Greenery', 'Nature', 'Landscape', 'Grassland', 'Plains', 'Prairie Dogs', 'Wildflowers', 'Bison', 'Prairie Chicken', 'Prairie Fire']","['Oven', 'Burner', 'Range', 'Cooktop', 'Ignition', 'Griddle', 'Knob', 'Bake', 'Roast', 'Broil', 'Toast', 'Preheat', 'Temperature', 'Convection', 'Barbecue', 'Charcoal', 'Smoker', 'Skewers', 'Marinade', 'Kebab', 'Grate']",A kettle on the stove was singing ' Home on the Range ' . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
378,hom_46_9,focus,"['Focus', 'Attention', 'Memory', 'Meditation', 'Clarity', 'Discipline', 'Intensity', 'Strength', 'Magnitude', 'Power', 'Force', 'Vigor', 'Ferocity', 'Intensify', 'Focus', 'Concentration', 'Awareness', 'Perception', 'Alertness', 'Vigilance', 'Notice']","['Acuity', 'Precision', 'Clarity', 'Focus', 'Definition', 'Crispness', 'Distinction', 'Agreement', 'Solution', 'End', 'Compromise', 'Reconciliation', 'Settlement', 'Conclusion', 'Transparency', 'Focus', 'Simplicity', 'Understanding', 'Insight', 'Definition', 'Distinction']",Hubble wanted to bring the idea into better focus . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
379,hom_47_13,groundbreaking,[],"['Innovative', 'Revolutionary', 'Pioneering', 'Pathbreaking', 'Disruptive', 'Momentous', 'Ground-breaking', 'Digging', 'Unearth', 'Shovel', 'Trench', 'Dredging', 'Demolition', 'Excavator', 'Graduation', 'Ceremony', 'Diploma', 'Cap', 'Gown', 'Speech', 'Celebration']",The decision to begin construction on the Empire State Building was a groundbreaking historical event . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
380,hom_48_10,cover,"['Comfort', 'Cozy', 'Snuggle', 'Warmth', 'Soft', 'Quilt', 'Fleece', 'Blanket', 'Quilt', 'Duvet', 'Pillow', 'Bedding', 'Mattress', 'Sheets', 'Patchwork', 'Stitching', 'Batting', 'Applique', 'Handmade', 'Embroidery', 'Fabric']",[],"OLD QUILTERS never die , they just go under cover . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
381,hom_50_9,taste,"['Taste', 'Flavor', 'Palatable', 'Aroma', 'Savory', 'Palate Cleanser', 'Discriminate', 'Taste', 'Palate', 'Aroma', 'Savory', 'Sweet', 'Spicy', 'Tangy', 'Fragrance', 'Scent', 'Bouquet', 'Perfume', 'Pungent', 'Aromatic', 'Palate']","['Insight', 'Perception', 'Glance', 'View', 'Peek', 'Scan', 'Observe', 'Meeting', 'Confrontation', 'Interaction', 'Experience', 'Engagement', 'Interaction', 'Confront', 'Test', 'Experiment', 'Data', 'Measurement', 'Analysis', 'Specimen', 'Representation']",When cannibals ate a missionary they got a taste of religion . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
382,hom_51_8,fret,"['Stress', 'Panic', 'Fear', 'Worry', 'Nervousness', 'Apprehension', 'Agitation', 'Analyze', 'Examine', 'Contemplate', 'Worry', 'Obsess', 'Ruminate', 'Ponder', 'Compulsion', 'Preoccupation', 'Fixate', 'Mania', 'Crave', 'Intrusive', 'Frenzy']","['Guitar', 'Strings', 'Bridge', 'Pickups', 'Intonation', 'Tuning', 'Frets', 'Almond', 'Peanut', 'Cashew', 'Hazelnut', 'Walnut', 'Pistachio', 'Macadamia', 'Horse', 'Leather', 'Stirrup', 'Bridle', 'Girth', 'Cinch', 'Pommel']","OLD GUITARISTS never die , they just fret their lives away nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
383,hom_52_19,still,"['Motionless', 'Calm', 'Quiet', 'Frozen', 'Inert', 'Stationary', 'Unmoving', 'Rebut', 'Counter', 'Reply', 'Object', 'Refute', 'Respond', 'Deny', 'Distillation', 'Fermentation', 'Still', 'Flask', 'Condenser', 'Reflux', 'Purification']","['Calm', 'Peaceful', 'Tranquil', 'Quiet', 'Relaxed', 'Composed', 'Placid', 'Quiet', 'Muted', 'Silent', 'Subdued', 'Calm', 'Reticent', 'Sotto Voce', 'Soothing', 'Relaxation', 'Tranquil', 'Peaceful', 'Serene', 'Comfort', 'Harmony']",One evening King Arthur ' s men discovered Sir Lancelot ' s moonshine whiskey operation and shattered the still of the knight . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
384,hom_53_8,patent,"['Board', 'Property', 'Chance', 'Community Chest', 'Tokens', 'Money', 'Dice', 'Intellectual Property', 'Infringement', 'Licensing', 'Trademark', 'Plagiarism', 'Authorship', 'Protection', 'Brand', 'Logo', 'Copyright', 'Intellectual Property', 'Infringement', 'Registration', 'Protection']","['Obvious', 'Manifest', 'Clear', 'Visible', 'Noticeable', 'Transparent', 'Evident', 'Manifest', 'Obvious', 'Apparent', 'Clear', 'Noticeable', 'Manifestation', 'Transparent', 'Intention', 'Abundance', 'Belief', 'Gratitude', 'Visualization', 'Affirmation', 'Transformation']",He stole an invention and then told patent lies . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
385,hom_55_12,see,"['Perspective', 'Sight', 'Glimpse', 'Outlook', 'Vantage', 'Panorama', 'Observe', 'Watch', 'Analyze', 'Examine', 'Inspect', 'Survey', 'Discern', 'Perceive', 'Analyze', 'Distinguish', 'Perceive', 'Recognize', 'Infer', 'Classify', 'Interpret']","['Endure', 'Tenacity', 'Determination', 'Resilience', 'Persistence', 'Steadfast', 'Fortitude', 'Persevere', 'Survive', 'Overcome', 'Suffer', 'Persevere', 'Endure', 'Withstand']","I made a batch of fish eye soup , it should see me through the week . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
386,hom_58_15,foot,"['Buddhism', 'Dojo', 'Karate', 'Martial Arts', 'Sensei', 'Shinto', 'Tae Kwon Do', 'Cow', 'Heifer', 'Bull', 'Udder', 'Hoof', 'Weaning', 'Rumen', 'Femur', 'Quadriceps', 'Hamstring', 'Hip', 'Muscle', 'Joint', 'Tendon']","['Buy', 'Shopping', 'Payment', 'Transaction', 'Acquire', 'Checkout', 'Bargain', 'Expend', 'Allocate', 'Disbursement', 'Disbursal', 'Disbursement', 'Disbursement', 'Disbursement', 'Payment', 'Transfer', 'Fee', 'Refund', 'Currency', 'Exchange', 'Disbursement']","When he kicked the invoice , it didn ' t mean he wanted to foot the bill . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
387,hom_61_10,irrational,"['Unavoidable', 'Unsolvable', 'Unbreakable', 'Unalterable', 'Inextricable', 'Intractable', 'Unresolvable', 'Limitless', 'Unbounded', 'Unfathomable', 'Inexhaustible', 'Unmeasurable', 'Boundless', 'Infinite', 'Unutterable', 'Indescribable', 'Unspeakable', 'Unfathomable', 'Unimaginable', 'Unknowable', 'Unnameable']",[],"Old math teachers never die , they just become irrational . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
388,hom_62_9,landing,"['Steps', 'Banister', 'Handrail', 'Landing', 'Railing', 'Balustrade', 'Foyer', 'Handrail', 'Staircase', 'Railing', 'Banister', 'Columns', 'Balusters', 'Fencing', 'Tire', 'Sole', 'Rubber', 'Traction', 'Cushion', 'Grip', 'Pattern']","['Slope', 'Decline', 'Descend', 'Plunge', 'Drop', 'Sink', 'Stumble', 'Goal', 'Score', 'Endzone', 'Quarterback', 'Receiver', 'Field', 'Celebration', 'Alien', 'Language', 'Communication', 'Time-travel', 'Abduction', 'Visitation', 'Interstellar']",Careless stair dancers are heading for a heavy landing . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
389,hom_63_10,premises,"['Principle', 'Postulate', 'Theorem', 'Maxim', 'Proverb', 'Doctrine', 'Precept', 'Hypothesis', 'Assumption', 'Proposition', 'Theory', 'Conjecture', 'Axiom', 'Inference', 'Maximize', 'Maximization', 'Maximized', 'Maximizing', 'Maximally', 'Maximizer', 'Maximizationist']","['Property', 'Investment', 'Mortgage', 'Home', 'Land', 'Realtor', 'Market', 'Real Estate', 'Investment', 'Mortgage', 'Landlord', 'Tenant', 'Lease', 'Rental', 'Property', 'Real Estate', 'Inheritance', 'Land', 'Will', 'Trust', 'Assets']","OLD LOGICIANS never die , they just vacate the premises . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
390,hom_67_15,bar,"['Coffee', 'Latte', 'Espresso', 'Cappuccino', 'Frappuccino', 'Mocha', 'Bakery', 'Food', 'Lunch', 'Cafeteria', 'Snacks', 'Beverages', 'Cutlery', 'Kitchen', 'Restaurant', 'Menu', 'Cuisine', 'Dining', 'Chef', 'Patio', 'Wine']","['Attorney', 'Litigation', 'Courtroom', 'Contract', 'Negotiation', 'Arbitration', 'Jurisprudence', 'Lawyer', 'Litigation', 'Court', 'Representation', 'Counsel', 'Advocate', 'Legal', 'Lawyer', 'Judge', 'Advocate', 'Magistrate', 'Barrister', 'Arbitrator', 'Counselor']",Lawyers have to like alcohol because they ' re always being called to the bar . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
391,hom_70_9,snap,"['Separate', 'Partition', 'Split', 'Dissect', 'Segment', 'Subdivide', 'Allocate', 'Network', 'Server', 'Host', 'Data', 'Storage', 'Security', 'Connectivity', 'Subdivision', 'Segment', 'Divide', 'Allocation', 'Separation', 'Demarcation', 'Dividend']","['Growl', 'Roar', 'Grumble', 'Howl', 'Yell', 'Bark', 'Hiss', 'Dog', 'Woof', 'Howl', 'Ruff', 'Growl', 'Tree', 'Canine', 'Roar', 'Snarl', 'Howl', 'Bark', 'Yowl', 'Grunt', 'Whimper']",Vines are extremely short - tempered . They snap at the slightest wind . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
392,hom_71_21,sprinkles,"['Rain', 'Mist', 'Shower', 'Moisture', 'Humidity', 'Precipitation', 'Fog', 'Speed-reading ', 'Optimization ', 'Comprehension ', 'Efficiency ', 'Concentration ', 'Acceleration ', 'Fluency', 'Fog', 'Haze', 'Cloud', 'Drizzle', 'Dew', 'Vapor', 'Moisture']","['Baking', 'Cookie', 'Sweet', 'Brown', 'Melted', 'Snack', 'Delicious', 'Cocoa', 'Sprinkles', 'Cake', 'Ice Cream', 'Topping', 'Dessert', 'Sweet', 'Cocoa', 'Milk', 'Crispy', 'Sweet', 'Breakfast', 'Crunchy', 'Delicious']",The man brought an umbrella with him into the ice cream store because he heard there was a chance of sprinkles . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
393,hom_72_10,faculties,"['Instinct', 'Perception', 'Insight', 'Discernment', 'Cognition', 'Judgment', 'Awareness', 'Understanding', 'Perception', 'Awareness', 'Clarity', 'Discernment', 'Intuition', 'Wisdom', 'Perception', 'Memory', 'Attention', 'Learning', 'Thinking', 'Problem-solving', 'Reasoning']","['Employee', 'Team', 'Management', 'Recruitment', 'Training', 'Performance', 'Development', 'Professor', 'Academic', 'Education', 'Course', 'Student', 'Degree', 'Research', 'Recruitment', 'Training', 'Benefits', 'Compensation', 'Performance', 'Management', 'Hiring']","OLD ACADEMICIANS never die , they just lose their faculties nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
394,hom_74_9,energy,"['Energy', 'Strength', 'Capacity', 'Force', 'Authority', 'Control', 'Influence', 'Job', 'Office', 'Labor', 'Employment', 'Task', 'Productivity', 'Career', 'Temperature', 'Hot', 'Boil', 'Radiate', 'Thermal', 'Infrared', 'Flame']","['Courageous', 'Audacious', 'Intrepid', 'Fearless', 'Valiant', 'Adventurous', 'Bold', 'Anticipatory', 'Preemptive', 'Responsive', 'Forethought', 'Predictive', 'Proactive', 'Initiative', 'Driven', 'Goal-oriented', 'Determined', 'Motivated', 'Aspiring', 'Amenable', 'Amicable']",An electric company is always looking for high energy employees . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
