,ID,Pun,Sense Key 1,Sense Key 2,Sentence
369,hom_624_11,swell,swell%1:11:00::,swell%5:00:00:good:01,A young sailor thought all of the waves were just swell . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
370,hom_627_1,Backups,backup%1:22:00::,backup%1:06:00::,Backups are usually a good thing unless it ' s a sewer . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
371,hom_628_13,storm,storm%1:04:00::,storm%1:19:00::,The Vikings landed during thunder and lightning and took the city by storm . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
372,hom_629_11,dough,dough%1:13:00::,dough%1:21:00::,"OLD BREAD MEN never die , they just lose their dough . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
373,hom_630_8,scale,scale%1:24:00::,scale%1:05:00::,Seafood operations start out on a small scale . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
374,hom_635_18,degree,degree%1:10:00::,degree%1:07:00::,I might study something at a university that someone once told me about - there is a degree of ambiguity there . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
375,hom_636_10,relief,relief%1:12:00::,relief%1:06:00::,When ancient wall sculptors were finished it was a relief . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
376,hom_637_11,frank,frank%1:13:00::,frank%5:00:00:direct:02,"The hot dog vendor answered , with a tone quite frank . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
377,hom_638_11,expressions,expression%1:10:04::,expression%1:10:03::,"OLD MATH PROFESSORS never die , they just use strange expressions . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
378,hom_640_8,waste,waste%1:27:00::,waste%2:29:00::,OLD SEWAGE WORKERS never die they just waste away . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
379,hom_642_12,carry,carry_off%2:41:00::,carry_off%2:35:00::,The thief had a bold plan . He figured he could carry it off . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
380,hom_644_9,vision,vision%1:09:01::,vision%1:09:04::,OLD SEERS never die they just lose their vision . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
381,hom_646_15,present,present%1:28:00::,present%1:21:00::,"Everyday is a gift from god , that is why it is called the present nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
382,hom_648_3,high,high%1:15:00::;high%1:07:00::,high%1:26:01::;high%1:26:02::,There’s no high like the most high . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
383,hom_650_14,still,still%4:02:04::,still%1:06:00::;still%1:06:02::,"She was only a Moonshiner ' s daughter , but I love her still . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
384,hom_654_11,faculties,faculty%1:09:00::,faculty%1:14:00::,"OLD UNIVERSITY PRESIDENTS never die , they just lose their faculties nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
385,hom_655_14,afraid,afraid%3:00:00::,afraid%5:00:02:concerned:00,"I was going to buy a book on phobias , but I was afraid it wouldn ' t help me . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
386,hom_656_3,foiled,foil%2:41:00::,foil%1:06:01::;foil%2:35:00::,The aluminum foiled my plans . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
387,hom_658_12,suggestions,suggestion%1:09:00::;suggestion%1:10:00::,suggestion%1:04:02::,The hypnotist went out of business because he ran out of suggestions . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
388,hom_659_7,flexible,flexible%3:00:02::,flexible%3:00:01::,For class schedules Yoga instructors are flexible . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
389,hom_660_12,checked,check%2:33:00::,check%2:41:14::,Hockey players are terrible chess players because they are always getting checked . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
390,hom_662_10,strained,strain%2:33:00::,strain%2:35:01::,He bent over to pick up a sieve and strained himself . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
391,hom_663_18,resonate,resonate%2:39:00::,resonate%2:31:00::,"When they told him that his drum couldn ' t be fixed , it didn ' t resonate very well . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
392,hom_664_10,hooks,hook%1:25:00::,hook%1:04:00::,"A fisherman tried boxing , but he only threw hooks . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
393,hom_666_9,sweet,sweet%3:00:02::,sweet%5:00:01:pleasing:00,Winning candy as a prize is always a sweet victory . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
394,hom_667_10,noted,noted%5:00:00:known:00,note%1:10:04::,"During his lifetime , the composer Bach was a noted success . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
395,hom_668_10,discarded,discard%2:40:00::;discarded%5:00:00:unwanted:00,discard%1:04:01::,"OLD POKER PLAYERS never die , they are just discarded . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
396,hom_670_15,snapped,snap%2:32:00::,snap%2:32:01::,' ' I can take photographs if I want to ! ' ' Tom snapped . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
397,hom_671_6,striking,striking%5:00:00:impressive:00,strike%2:35:01::,Lightning storms can be very striking . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
398,hom_672_10,tops,tops%5:00:00:superior:02,top%1:06:00::,Our bikinis are exciting . They are simply the tops . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
399,hom_673_13,fell,fall_for%2:37:00::,fall%2:38:03::,High on a ladder he saw a beautiful girl below . He fell for her . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
400,hom_675_16,point,point%1:09:02::,point%1:06:00::,"Pencils could be made with erasers at both ends , but what would be the point ? nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
401,hom_676_7,steal,steal%2:40:00::,steal_away%2:38:00::,Old burglars never die they just steal away . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
402,hom_677_6,logs,log%1:27:01::,log%1:10:02::,Lumberjacks have to keep problem logs . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
403,hom_680_17,fertilize,fertilize%2:30:00::,fertilize%2:29:00::,"She was only a Farmer ' s daughter , but she knew hundreds of ways to fertilize . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
404,hom_681_7,degree,degree%1:07:00::,degree%1:23:03::,Molecules boiling points vary to some degree . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
405,hom_686_11,skip,skip%2:42:00::,skip%2:38:00::,Two friends took ropes to school so that they could skip out . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
406,hom_687_11,State,state%1:15:01::,state%1:03:00::,Many people need to learn to be happy with the State they are in . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
407,hom_688_6,pressure,pressure%1:26:01::,pressure%1:19:00::,Pipe fitters often have high pressure jobs . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
408,hom_689_15,nagged,nag%1:05:00::,nag%2:32:00::,"' ' I told you not to ride that horse , ' ' Tom nagged . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
409,hom_690_5,goal,goal%1:09:00::,goal%1:04:00::,Coaches usually have a goal in mind . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
410,hom_691_13,Jerky,jerky%1:13:00::,jerky%5:00:00:sudden:00,The meat truck took a long time to deliver because of the Jerky ride . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
411,hom_692_7,overboard,overboard%4:02:01::,overboard%4:02:00::,Suicide at sea is definitely going overboard . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
412,hom_693_44,bugs,bug%1:05:02::,bug%1:26:00::,"An exterminator in Idaho announced that he invented a new spray , one application of which will remain effective for a full season . ' ' Of course , ' ' he warned . ' ' I ' ve still got a few bugs to iron out . ' ' nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
413,hom_694_10,deep,deep%5:00:00:intense:00,deep%3:00:01::,Swimmers have to be careful not to get into deep trouble . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
414,hom_697_12,snap,snap%1:06:00::,snap%1:04:02::,The invention of a shirt fastener after the button was a snap . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
415,hom_698_11,hot,hot%3:00:01::,hot%3:00:02::,Life after death for evil doers has always been a hot topic . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
416,hom_699_17,rash,rash%1:26:00::,rash%5:00:00:bold:00,The man who impulsively got a cat despite his allergies later realized that it was a rash decision . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
